Hair Style Name,Normal Price (N$),Barber,Weather,Environment Noise Level,Head Shape,Customer Reaction,Discount Percent,Age Group,Pre Hair Length,Physical Height (m),Body Mass (kg),Date (DDMMYYYY),Client Skin Tone,Styling Time (minutes)
Trim,80,Ben,Moderate,Loud,Triangular,Serious,20,30-39,Short,1.7561666250155215,71,21/05/2020,Light,20
Trim,20,Tom,Moderate,Moderate,Heart,Hurried,15,30-39,Short,1.7504254088139766,64,21/05/2020,Dark,24
Trim,70,Leo,Moderate,Loud,Oval,Happy,15,30-39,Short,1.8293440948787643,63,21/05/2020,Light,22
Trim,80,Leo,Moderate,Moderate,Round,Happy,20,30-39,Short,1.5816375763202766,71,21/05/2020,Light,17
Trim,20,Ben,Moderate,Moderate,Triangular,Worried,20,30-39,Short,1.5840377737196563,67,21/05/2020,Dark,35
Trim,70,Ben,Moderate,Low,Heart,Worried,0,30-39,Short,1.538675995715872,63,21/05/2020,Light,17
Trim,60,Tom,Moderate,Moderate,Round,Hurried,0,30-39,Short,1.6386327076505591,71,21/05/2020,Light,21
Trim,60,Ben,Moderate,Low,Round,Hurried,15,30-39,Short,1.5346492728918477,65,21/05/2020,Light,33
Trim,80,Leo,Moderate,Low,Heart,Serious,10,30-39,Short,1.782509201086929,70,21/05/2020,Dark,24
Trim,80,Ben,Moderate,Loud,Oval,Relaxed,0,30-39,Short,1.7402382651059014,63,21/05/2020,Dark,30
Trim,20,Ben,Moderate,Low,Square,Hurried,10,30-39,Short,1.6749531694178366,69,22/05/2020,Dark,34
Trim,60,Ben,Moderate,Moderate,Heart,Worried,20,30-39,Short,1.688885154269659,67,22/05/2020,Dark,21
Trim,70,Leo,Moderate,Loud,Round,Worried,20,30-39,Short,1.6797896257669533,66,22/05/2020,Light,30
Trim,70,Ben,Moderate,Loud,Round,Happy,10,30-39,Short,1.7863876735287174,72,22/05/2020,Dark,20
Trim,50,Ben,Moderate,Low,Oval,Serious,10,30-39,Short,1.7291211788678862,69,22/05/2020,Dark,23
Trim,70,Tom,Moderate,Moderate,Triangular,Tired,0,30-39,Short,1.5650656932081362,68,22/05/2020,Light,18
Trim,50,Tom,Moderate,Moderate,Pear,Hurried,20,30-39,Short,1.716719427686961,69,22/05/2020,Dark,25
Trim,50,Ben,Moderate,Loud,Round,Hurried,20,30-39,Short,1.6307266066467276,66,22/05/2020,Light,34
Trim,60,Tom,Moderate,Moderate,Square,Worried,0,30-39,Short,1.8006606497039002,72,22/05/2020,Dark,15
Trim,50,Ben,Moderate,Moderate,Heart,Worried,0,30-39,Short,1.6404537402427488,64,22/05/2020,Light,29
Trim,50,Leo,Moderate,Loud,Square,Serious,15,30-39,Short,1.8916690962042353,64,22/05/2020,Light,34
Trim,60,Ben,Moderate,Moderate,Round,Happy,15,30-39,Short,1.7881943382917007,68,22/05/2020,Dark,24
Trim,70,Tom,Moderate,Moderate,Pear,Relaxed,10,30-39,Short,1.64025516711716,64,22/05/2020,Dark,29
Trim,80,Leo,Moderate,Loud,Pear,Happy,10,30-39,Short,1.6467094178334827,68,22/05/2020,Dark,35
Trim,80,Leo,Moderate,Loud,Triangular,Tired,10,30-39,Short,1.5496224306441748,62,23/05/2020,Dark,23
Trim,50,Leo,Moderate,Loud,Round,Tired,0,30-39,Short,1.8299535286958304,71,23/05/2020,Dark,20
Trim,80,Ben,Moderate,Low,Heart,Tired,20,30-39,Short,1.749415944747608,69,23/05/2020,Light,21
Trim,80,Ben,Moderate,Loud,Square,Worried,10,30-39,Short,1.6338984000804502,65,23/05/2020,Dark,25
Trim,80,Leo,Moderate,Loud,Round,Tired,20,30-39,Short,1.8821884532972,63,23/05/2020,Light,27
Trim,20,Leo,Moderate,Moderate,Oval,Serious,15,30-39,Short,1.7505832616955084,69,23/05/2020,Light,25
Trim,20,Ben,Moderate,Low,Triangular,Serious,0,30-39,Short,1.8942003419299658,70,23/05/2020,Dark,30
Trim,70,Leo,Moderate,Moderate,Oval,Worried,10,30-39,Short,1.5525353236416566,69,23/05/2020,Dark,17
Trim,80,Ben,Moderate,Loud,Triangular,Relaxed,0,30-39,Short,1.7672478178844213,66,23/05/2020,Light,21
Trim,50,Ben,Moderate,Low,Pear,Worried,20,30-39,Short,1.8664433861123302,71,23/05/2020,Dark,20
Trim,60,Ben,Moderate,Moderate,Round,Happy,15,30-39,Short,1.7170893423262041,70,23/05/2020,Dark,16
Trim,80,Leo,Moderate,Low,Triangular,Tired,0,30-39,Short,1.6770260363506373,72,23/05/2020,Light,18
Trim,80,Tom,Moderate,Low,Pear,Hurried,10,30-39,Short,1.5849533489037593,64,23/05/2020,Light,18
Trim,80,Ben,Moderate,Moderate,Triangular,Relaxed,20,30-39,Short,1.5251151538249812,66,23/05/2020,Dark,19
Trim,60,Tom,Moderate,Loud,Square,Hurried,20,30-39,Short,1.738960299486357,64,24/05/2020,Light,35
Trim,60,Leo,Moderate,Low,Round,Hurried,15,30-39,Short,1.580815488351249,65,24/05/2020,Dark,16
Trim,80,Leo,Moderate,Low,Oval,Hurried,15,30-39,Short,1.8042040698290902,63,24/05/2020,Dark,19
Trim,50,Ben,Moderate,Low,Oval,Serious,15,30-39,Short,1.8852879876942312,67,24/05/2020,Light,28
Trim,20,Tom,Moderate,Low,Oval,Relaxed,10,30-39,Short,1.8772216184918609,69,24/05/2020,Light,29
Trim,20,Leo,Moderate,Loud,Oval,Hurried,10,30-39,Short,1.8476771813311763,64,24/05/2020,Light,33
Trim,50,Leo,Moderate,Loud,Oval,Hurried,20,30-39,Short,1.635839779643104,69,24/05/2020,Light,21
Trim,50,Ben,Moderate,Moderate,Oval,Tired,0,30-39,Short,1.6354405897201518,71,24/05/2020,Light,30
Trim,80,Leo,Moderate,Low,Oval,Tired,0,30-39,Short,1.7385364443408091,62,24/05/2020,Light,29
Trim,50,Ben,Moderate,Loud,Oval,Happy,10,30-39,Short,1.619951507221485,70,24/05/2020,Light,23
Trim,60,Ben,Moderate,Loud,Heart,Tired,20,30-39,Short,1.739463326245613,66,24/05/2020,Light,26
Trim,60,Ben,Moderate,Loud,Triangular,Serious,0,30-39,Short,1.7942821971920204,62,24/05/2020,Light,34
Trim,80,Ben,Moderate,Loud,Square,Happy,20,30-39,Short,1.7389074891155758,65,24/05/2020,Dark,33
Trim,70,Ben,Moderate,Moderate,Square,Serious,20,30-39,Short,1.594079917098948,64,24/05/2020,Light,16
Trim,80,Tom,Moderate,Loud,Heart,Relaxed,10,30-39,Short,1.8667419264091918,72,25/05/2020,Dark,26
Trim,80,Ben,Moderate,Loud,Triangular,Relaxed,10,30-39,Short,1.5049871587420989,71,25/05/2020,Light,18
Trim,70,Ben,Moderate,Low,Pear,Relaxed,0,30-39,Short,1.5942650926914226,62,25/05/2020,Dark,21
Trim,60,Tom,Moderate,Loud,Pear,Worried,0,30-39,Short,1.5092502232582519,66,25/05/2020,Dark,28
Trim,80,Ben,Moderate,Loud,Oval,Worried,15,30-39,Short,1.500972210584039,66,25/05/2020,Dark,15
Trim,50,Ben,Moderate,Loud,Square,Happy,0,30-39,Short,1.7067281840894568,69,25/05/2020,Dark,29
Trim,60,Leo,Moderate,Low,Square,Hurried,10,30-39,Short,1.8170045010119382,63,25/05/2020,Dark,33
Trim,20,Tom,Moderate,Loud,Pear,Tired,10,30-39,Short,1.8132319809854587,71,25/05/2020,Dark,29
Trim,20,Ben,Moderate,Loud,Oval,Serious,10,30-39,Short,1.5100830630182607,71,25/05/2020,Dark,17
Trim,20,Leo,Moderate,Low,Square,Relaxed,15,30-39,Short,1.689906634780252,67,25/05/2020,Light,30
Trim,80,Tom,Moderate,Low,Heart,Serious,10,30-39,Short,1.88014223697486,70,25/05/2020,Light,22
Trim,80,Leo,Moderate,Loud,Heart,Tired,20,30-39,Short,1.5030464201699092,67,25/05/2020,Light,17
Trim,70,Leo,Moderate,Low,Heart,Hurried,20,30-39,Short,1.7727699612898047,65,25/05/2020,Dark,34
Trim,80,Tom,Moderate,Loud,Pear,Happy,20,30-39,Short,1.7075704787644428,72,25/05/2020,Dark,24
Trim,70,Ben,Moderate,Moderate,Square,Serious,20,30-39,Short,1.6037442943095106,65,26/05/2020,Dark,34
Trim,50,Leo,Moderate,Loud,Round,Relaxed,10,30-39,Short,1.8832851840115779,62,26/05/2020,Dark,24
Trim,20,Leo,Moderate,Moderate,Oval,Relaxed,10,30-39,Short,1.835146221098547,63,26/05/2020,Dark,25
Trim,70,Tom,Moderate,Moderate,Pear,Hurried,20,30-39,Short,1.7978275911918746,72,26/05/2020,Light,20
Trim,80,Ben,Moderate,Loud,Square,Relaxed,20,30-39,Short,1.6122652265021211,67,26/05/2020,Dark,19
Trim,50,Ben,Moderate,Low,Triangular,Serious,20,30-39,Short,1.8801833463505737,65,26/05/2020,Dark,18
Trim,20,Tom,Moderate,Loud,Pear,Worried,15,30-39,Short,1.5211200089801464,70,26/05/2020,Dark,34
Trim,60,Leo,Moderate,Loud,Oval,Worried,20,30-39,Short,1.7855748751415703,70,26/05/2020,Dark,29
Trim,20,Ben,Moderate,Moderate,Oval,Serious,10,30-39,Short,1.6847193345024605,62,26/05/2020,Dark,26
Trim,50,Tom,Moderate,Moderate,Square,Tired,0,30-39,Short,1.8780055833519138,65,26/05/2020,Dark,18
Trim,20,Leo,Moderate,Moderate,Pear,Happy,15,30-39,Short,1.7575265469365886,70,26/05/2020,Light,15
Trim,80,Tom,Moderate,Moderate,Triangular,Worried,20,30-39,Short,1.728108583448699,68,26/05/2020,Light,19
Trim,80,Tom,Moderate,Moderate,Triangular,Relaxed,15,30-39,Short,1.6127097224736164,66,26/05/2020,Light,31
Trim,60,Ben,Moderate,Moderate,Round,Happy,15,30-39,Short,1.886088507954955,69,26/05/2020,Light,26
Trim,50,Ben,Moderate,Moderate,Triangular,Tired,15,30-39,Short,1.5582297272093704,70,27/05/2020,Dark,32
Trim,60,Leo,Moderate,Moderate,Pear,Relaxed,0,30-39,Short,1.8816486498366127,63,27/05/2020,Light,18
Trim,80,Leo,Moderate,Moderate,Round,Hurried,10,30-39,Short,1.6516055313500226,66,27/05/2020,Light,27
Trim,60,Tom,Moderate,Loud,Triangular,Serious,0,30-39,Short,1.5702645746381574,63,27/05/2020,Dark,32
Trim,20,Tom,Moderate,Loud,Square,Happy,15,30-39,Short,1.6621973094167362,64,27/05/2020,Dark,18
Trim,80,Ben,Moderate,Moderate,Triangular,Worried,15,30-39,Short,1.8253495120589125,64,27/05/2020,Light,34
Trim,50,Leo,Moderate,Loud,Heart,Hurried,15,30-39,Short,1.7588825181526948,71,27/05/2020,Light,17
Trim,80,Ben,Moderate,Moderate,Triangular,Serious,15,30-39,Short,1.7847099460033402,69,27/05/2020,Light,15
Trim,20,Ben,Moderate,Moderate,Oval,Tired,10,30-39,Short,1.6158723284899033,65,27/05/2020,Light,19
Trim,80,Tom,Moderate,Moderate,Round,Serious,10,30-39,Short,1.7269762721631867,67,27/05/2020,Light,23
Trim,70,Tom,Moderate,Low,Square,Tired,0,30-39,Short,1.862840710843978,67,27/05/2020,Light,27
Trim,60,Ben,Moderate,Moderate,Square,Serious,20,30-39,Short,1.776319418798795,63,27/05/2020,Light,22
Trim,20,Ben,Moderate,Low,Pear,Worried,10,30-39,Short,1.5028213706687297,64,27/05/2020,Dark,22
Trim,80,Ben,Moderate,Loud,Pear,Happy,10,30-39,Short,1.540335182264309,65,27/05/2020,Dark,29
Trim,20,Tom,Moderate,Low,Heart,Relaxed,10,30-39,Short,1.7135951385266908,70,28/05/2020,Light,33
Trim,60,Tom,Moderate,Low,Square,Serious,20,30-39,Short,1.5446953331725264,70,28/05/2020,Light,27
Trim,60,Tom,Moderate,Moderate,Round,Relaxed,15,30-39,Short,1.8689354849409932,66,28/05/2020,Light,16
Trim,60,Tom,Moderate,Loud,Square,Serious,10,30-39,Short,1.7759155097116257,66,28/05/2020,Light,25
Trim,80,Ben,Moderate,Moderate,Pear,Serious,0,30-39,Short,1.6808651339038205,69,28/05/2020,Light,20
Trim,60,Leo,Moderate,Moderate,Triangular,Happy,20,30-39,Short,1.5438109657885861,65,28/05/2020,Dark,15
Trim,50,Ben,Moderate,Low,Round,Relaxed,15,30-39,Short,1.7046780132405814,64,28/05/2020,Dark,32
Trim,80,Ben,Moderate,Loud,Pear,Happy,20,30-39,Short,1.730626954017534,65,28/05/2020,Light,20
Trim,50,Ben,Moderate,Loud,Heart,Worried,20,30-39,Short,1.5560347337715557,65,28/05/2020,Dark,22
Trim,60,Tom,Moderate,Moderate,Square,Tired,20,30-39,Short,1.7945841353441394,70,28/05/2020,Light,23
Trim,80,Tom,Moderate,Low,Square,Worried,15,30-39,Short,1.863322768535149,72,28/05/2020,Dark,35
Trim,80,Leo,Moderate,Moderate,Heart,Worried,15,30-39,Short,1.7966307712533154,67,28/05/2020,Light,29
Trim,80,Tom,Moderate,Low,Round,Happy,10,30-39,Short,1.5028775639863,65,28/05/2020,Light,26
Trim,80,Leo,Moderate,Low,Triangular,Relaxed,15,30-39,Short,1.551798495698264,69,28/05/2020,Light,26
Trim,80,Ben,Moderate,Loud,Oval,Happy,15,30-39,Short,1.5948770558859826,72,29/05/2020,Dark,23
Trim,80,Ben,Moderate,Loud,Pear,Tired,15,30-39,Short,1.6764554362978277,69,29/05/2020,Dark,29
Trim,80,Ben,Moderate,Low,Round,Relaxed,15,30-39,Short,1.7638328165571389,70,29/05/2020,Dark,27
Trim,60,Ben,Moderate,Low,Square,Relaxed,20,30-39,Short,1.501488673839876,69,29/05/2020,Dark,34
Trim,20,Leo,Moderate,Moderate,Pear,Tired,20,30-39,Short,1.6508409935655841,65,29/05/2020,Light,33
Trim,50,Leo,Moderate,Low,Heart,Worried,15,30-39,Short,1.5441373700556027,62,29/05/2020,Dark,32
Trim,80,Ben,Moderate,Low,Pear,Tired,10,30-39,Short,1.8698723510371913,65,29/05/2020,Dark,26
Trim,60,Tom,Moderate,Moderate,Oval,Tired,0,30-39,Short,1.5653027198631984,67,29/05/2020,Dark,21
Trim,50,Leo,Moderate,Moderate,Square,Tired,20,30-39,Short,1.7979935515100127,66,29/05/2020,Light,22
Trim,50,Leo,Moderate,Low,Round,Serious,10,30-39,Short,1.6572920070970758,70,29/05/2020,Light,21
Trim,80,Leo,Moderate,Moderate,Pear,Hurried,10,30-39,Short,1.5733647070808545,68,29/05/2020,Dark,33
Trim,70,Leo,Moderate,Loud,Square,Happy,10,30-39,Short,1.7493840452168197,71,29/05/2020,Light,27
Trim,80,Ben,Moderate,Moderate,Round,Hurried,10,30-39,Short,1.5102203185248269,68,29/05/2020,Light,27
Trim,80,Leo,Moderate,Low,Triangular,Relaxed,15,30-39,Short,1.5862764185131348,69,29/05/2020,Light,16
Trim,70,Leo,Moderate,Loud,Heart,Relaxed,0,30-39,Short,1.841494072015832,66,30/05/2020,Light,16
Trim,60,Leo,Moderate,Moderate,Triangular,Serious,10,30-39,Short,1.6492909013012989,63,30/05/2020,Light,24
Trim,50,Leo,Moderate,Low,Square,Relaxed,20,30-39,Short,1.8403547393296549,68,30/05/2020,Dark,32
Trim,20,Tom,Moderate,Low,Pear,Hurried,20,30-39,Short,1.6622843093978619,67,30/05/2020,Light,31
Trim,80,Tom,Moderate,Loud,Triangular,Tired,15,30-39,Short,1.641850496911847,67,30/05/2020,Dark,33
Trim,50,Ben,Moderate,Low,Oval,Happy,20,30-39,Short,1.8596456617935446,69,30/05/2020,Dark,21
Trim,20,Tom,Moderate,Moderate,Square,Tired,20,30-39,Short,1.516655479815286,67,30/05/2020,Light,21
Trim,80,Ben,Moderate,Low,Oval,Tired,15,30-39,Short,1.6968547170910093,65,30/05/2020,Dark,22
Trim,80,Tom,Moderate,Loud,Square,Worried,0,30-39,Short,1.8991325377167168,62,30/05/2020,Light,33
Trim,80,Leo,Moderate,Low,Pear,Happy,20,30-39,Short,1.7635959387071152,66,30/05/2020,Dark,20
Trim,80,Ben,Moderate,Loud,Round,Tired,0,30-39,Short,1.5742873901519332,69,30/05/2020,Dark,25
Trim,20,Ben,Moderate,Moderate,Oval,Relaxed,15,30-39,Short,1.7009671473138013,66,30/05/2020,Dark,16
Trim,70,Tom,Moderate,Low,Heart,Worried,20,30-39,Short,1.7006905834611528,72,30/05/2020,Dark,27
Trim,80,Leo,Moderate,Moderate,Heart,Happy,15,30-39,Short,1.6460380581479632,70,30/05/2020,Light,16
Trim,60,Leo,Moderate,Low,Pear,Happy,0,30-39,Short,1.7419656927140696,63,31/05/2020,Light,15
Trim,80,Leo,Moderate,Low,Round,Serious,20,30-39,Short,1.8032008374993833,69,31/05/2020,Dark,18
Trim,20,Ben,Moderate,Moderate,Pear,Serious,20,30-39,Short,1.707729490784504,69,31/05/2020,Light,21
Trim,80,Leo,Moderate,Loud,Oval,Hurried,10,30-39,Short,1.7889798500456164,69,31/05/2020,Light,22
Trim,70,Ben,Moderate,Loud,Square,Hurried,0,30-39,Short,1.8478115217251339,63,31/05/2020,Light,25
Trim,80,Ben,Moderate,Low,Square,Serious,0,30-39,Short,1.6164003989952853,67,31/05/2020,Light,35
Trim,80,Leo,Moderate,Loud,Oval,Tired,15,30-39,Short,1.8599925602640892,66,31/05/2020,Light,27
Trim,80,Tom,Moderate,Moderate,Triangular,Worried,0,30-39,Short,1.7679794725417226,64,31/05/2020,Dark,34
Trim,80,Ben,Moderate,Low,Square,Serious,10,30-39,Short,1.8525040117726537,66,31/05/2020,Dark,15
Panga,80,Tom,Moderate,Loud,Round,Relaxed,20,60-69,Long,1.7899538762553124,80,31/05/2020,Dark,52
Trim,20,Leo,Moderate,Moderate,Pear,Tired,15,60-69,Long,1.6470868102869678,77,31/05/2020,Dark,27
Trim,20,Leo,Moderate,Loud,Pear,Tired,10,20-29,Short,1.8119497701363503,55,31/05/2020,Light,18
Baby cut,60,Leo,Moderate,Loud,Heart,Relaxed,20,50-59,Long,1.6709293223012855,73,31/05/2020,Light,43
Afro,70,Ben,Moderate,Moderate,Heart,Tired,20,30-39,Long,1.848694000040295,70,31/05/2020,Dark,47
Mohawk,80,Leo,Moderate,Low,Pear,Hurried,0,5-19,Long,1.634044487888015,31,1/06/2020,Light,60
Bald,50,Ben,Moderate,Low,Triangular,Happy,20,40-49,Long,1.8179049534004506,73,1/06/2020,Light,33
Mohawk,80,Ben,Moderate,Loud,Square,Tired,0,60-69,Long,1.827711962186608,80,1/06/2020,Dark,55
Fade,80,Tom,Moderate,Loud,Square,Worried,0,30-39,Medium,1.7954522052905193,62,1/06/2020,Dark,46
Fade,80,Ben,Moderate,Low,Round,Worried,15,40-49,Medium,1.7902386686246339,77,1/06/2020,Dark,50
Baby cut,60,Leo,Moderate,Low,Pear,Tired,0,40-49,Short,1.721705313076884,70,1/06/2020,Light,30
Fade,80,Leo,Moderate,Low,Oval,Serious,15,40-49,Medium,1.8748426280229553,71,1/06/2020,Dark,50
Afro,70,Tom,Moderate,Moderate,Heart,Worried,15,50-59,Long,1.5342990873657636,82,1/06/2020,Dark,48
Trim,20,Tom,Moderate,Low,Triangular,Serious,10,5-19,Short,1.828912630243512,37,1/06/2020,Dark,28
Baby cut,60,Ben,Moderate,Moderate,Round,Hurried,0,40-49,Short,1.6334997220804377,73,1/06/2020,Light,45
Baby cut,60,Leo,Moderate,Moderate,Triangular,Relaxed,0,50-59,Medium,1.6871271769689395,74,1/06/2020,Dark,36
Afro,70,Leo,Moderate,Loud,Square,Serious,20,60-69,Long,1.6405755160898996,75,1/06/2020,Light,53
Bald,50,Ben,Moderate,Loud,Oval,Relaxed,20,50-59,Long,1.8568219115481592,82,1/06/2020,Dark,38
Mohawk,80,Ben,Moderate,Loud,Triangular,Relaxed,15,40-49,Long,1.5530441069111938,75,1/06/2020,Dark,61
Trim,20,Ben,Moderate,Loud,Pear,Relaxed,20,40-49,Short,1.694051346777011,72,2/06/2020,Light,24
Bald,50,Tom,Moderate,Low,Heart,Serious,15,5-19,Long,1.7179773965519782,30,2/06/2020,Light,22
Bald,50,Tom,Moderate,Low,Square,Hurried,10,30-39,Long,1.6801570908508185,64,2/06/2020,Dark,33
Bald,50,Ben,Moderate,Loud,Oval,Serious,10,30-39,Short,1.8461258917902172,64,2/06/2020,Light,38
Mohawk,80,Tom,Moderate,Low,Heart,Tired,15,60-69,Medium,1.7210076238284815,76,2/06/2020,Dark,62
Afro,70,Leo,Moderate,Moderate,Pear,Happy,0,40-49,Long,1.7468281083015098,76,2/06/2020,Light,50
Trim,20,Tom,Moderate,Low,Round,Happy,15,60-69,Short,1.6315283475579208,79,2/06/2020,Light,23
Bald,50,Ben,Moderate,Moderate,Pear,Serious,15,5-19,Long,1.6888526846026857,30,2/06/2020,Dark,33
Baby cut,60,Tom,Moderate,Loud,Heart,Relaxed,0,5-19,Short,1.6336953345278011,32,2/06/2020,Light,43
Afro,70,Leo,Moderate,Moderate,Triangular,Relaxed,15,60-69,Long,1.8292506992130948,84,2/06/2020,Dark,33
Baby cut,60,Leo,Moderate,Low,Square,Serious,0,20-29,Long,1.7417821991598208,50,2/06/2020,Light,44
Panga,80,Tom,Moderate,Moderate,Pear,Happy,15,50-59,Medium,1.7934546215919405,73,2/06/2020,Light,52
Fade,80,Leo,Moderate,Low,Square,Relaxed,10,30-39,Short,1.8796776014640968,71,2/06/2020,Light,52
Fade,80,Tom,Moderate,Moderate,Triangular,Worried,10,60-69,Medium,1.735332146826074,75,2/06/2020,Light,52
Baby cut,60,Ben,Moderate,Moderate,Heart,Worried,15,60-69,Short,1.5214789757611953,79,3/06/2020,Light,48
Afro,70,Tom,Moderate,Moderate,Round,Happy,15,20-29,Long,1.5897182811044266,60,3/06/2020,Light,52
Baby cut,60,Leo,Moderate,Loud,Square,Worried,20,50-59,Medium,1.6145531728771012,80,3/06/2020,Light,46
Mohawk,80,Tom,Moderate,Moderate,Round,Tired,10,40-49,Long,1.674980469571021,78,3/06/2020,Light,49
Trim,20,Ben,Moderate,Low,Round,Happy,0,30-39,Medium,1.672936592393033,71,3/06/2020,Light,26
Fade,80,Tom,Moderate,Loud,Oval,Tired,20,20-29,Medium,1.8032290102035744,54,3/06/2020,Dark,41
Baby cut,60,Tom,Moderate,Low,Heart,Tired,20,30-39,Medium,1.7974716624576657,68,3/06/2020,Light,32
Baby cut,60,Ben,Moderate,Low,Round,Relaxed,0,50-59,Long,1.6075117806487356,81,3/06/2020,Dark,42
Bald,50,Tom,Moderate,Moderate,Heart,Serious,0,20-29,Medium,1.687878484926332,52,3/06/2020,Light,21
Mohawk,80,Ben,Moderate,Loud,Triangular,Serious,10,50-59,Long,1.7124614644227283,77,3/06/2020,Dark,43
Baby cut,60,Leo,Moderate,Low,Oval,Hurried,20,5-19,Long,1.781781606950088,33,3/06/2020,Light,39
Trim,20,Ben,Moderate,Moderate,Pear,Serious,15,50-59,Medium,1.6027630096995367,77,3/06/2020,Dark,35
Fade,80,Ben,Moderate,Loud,Round,Serious,10,5-19,Medium,1.5055587656264133,30,3/06/2020,Light,44
Panga,80,Tom,Moderate,Moderate,Square,Serious,20,20-29,Medium,1.6262562420781963,54,3/06/2020,Light,43
Panga,80,Tom,Moderate,Loud,Triangular,Tired,10,60-69,Long,1.7503999339287766,79,4/06/2020,Light,58
Afro,70,Leo,Moderate,Moderate,Triangular,Happy,15,60-69,Long,1.819857768915001,80,4/06/2020,Dark,45
Trim,20,Tom,Moderate,Loud,Round,Worried,0,40-49,Medium,1.8417008648976605,71,4/06/2020,Dark,30
Afro,70,Tom,Moderate,Loud,Triangular,Hurried,0,30-39,Long,1.5222461061448218,68,4/06/2020,Light,48
Afro,70,Leo,Moderate,Loud,Triangular,Serious,10,50-59,Long,1.8489888552188611,83,4/06/2020,Light,43
Afro,70,Leo,Moderate,Moderate,Triangular,Hurried,10,40-49,Long,1.5479692225029777,78,4/06/2020,Light,37
Afro,70,Leo,Moderate,Loud,Pear,Relaxed,20,40-49,Long,1.610806652805347,78,4/06/2020,Dark,53
Baby cut,60,Leo,Moderate,Moderate,Pear,Worried,0,40-49,Medium,1.8532125827866062,75,4/06/2020,Dark,43
Panga,80,Ben,Moderate,Moderate,Square,Serious,0,50-59,Medium,1.7819369734378905,74,4/06/2020,Dark,52
Panga,80,Leo,Moderate,Low,Square,Hurried,20,30-39,Long,1.8632943307872631,68,4/06/2020,Light,41
Afro,70,Tom,Moderate,Low,Round,Serious,10,30-39,Long,1.8597490924624744,69,4/06/2020,Light,49
Afro,70,Leo,Moderate,Moderate,Triangular,Relaxed,20,60-69,Long,1.5137152998093792,85,4/06/2020,Light,47
Mohawk,80,Ben,Moderate,Loud,Pear,Serious,20,40-49,Long,1.8510540056127696,68,4/06/2020,Light,46
Mohawk,80,Leo,Moderate,Low,Triangular,Happy,10,30-39,Medium,1.6521409237061355,69,4/06/2020,Light,59
Afro,70,Tom,Moderate,Loud,Heart,Worried,10,30-39,Long,1.8907480762313713,68,5/06/2020,Dark,44
Bald,50,Ben,Moderate,Low,Oval,Happy,10,60-69,Medium,1.627530717503595,78,5/06/2020,Light,25
Fade,80,Ben,Moderate,Low,Pear,Relaxed,20,60-69,Medium,1.7916863237398903,85,5/06/2020,Light,38
Mohawk,80,Leo,Moderate,Moderate,Triangular,Relaxed,15,60-69,Long,1.7062293873401924,80,5/06/2020,Light,54
Fade,80,Ben,Moderate,Low,Triangular,Serious,20,60-69,Medium,1.8472571464966012,80,5/06/2020,Light,41
Afro,70,Leo,Moderate,Low,Heart,Happy,10,40-49,Long,1.5339434626112602,73,5/06/2020,Light,37
Afro,70,Tom,Moderate,Loud,Oval,Tired,0,5-19,Long,1.6091622995491184,38,5/06/2020,Light,53
Fade,80,Leo,Moderate,Low,Oval,Happy,15,20-29,Short,1.523759192871254,51,5/06/2020,Dark,35
Baby cut,60,Leo,Moderate,Moderate,Pear,Hurried,10,60-69,Medium,1.7402055664441187,81,5/06/2020,Dark,39
Afro,70,Ben,Moderate,Low,Oval,Tired,10,30-39,Long,1.8403686612961092,69,5/06/2020,Dark,52
Fade,80,Ben,Moderate,Moderate,Round,Tired,0,50-59,Short,1.8956176719071844,79,5/06/2020,Dark,38
Baby cut,60,Ben,Moderate,Low,Triangular,Relaxed,15,30-39,Long,1.8000878579938258,64,5/06/2020,Dark,47
Panga,80,Ben,Moderate,Loud,Triangular,Serious,10,60-69,Long,1.7099628505790645,82,5/06/2020,Light,40
Bald,50,Tom,Moderate,Low,Round,Worried,15,20-29,Short,1.512291057592368,60,5/06/2020,Dark,33
Baby cut,60,Ben,Moderate,Moderate,Oval,Worried,10,5-19,Medium,1.5522284926842715,37,6/06/2020,Dark,33
Panga,80,Tom,Moderate,Loud,Pear,Hurried,0,30-39,Medium,1.5168708543200797,67,6/06/2020,Light,60
Fade,80,Tom,Moderate,Low,Oval,Serious,0,60-69,Medium,1.6112293705955307,77,6/06/2020,Dark,46
Panga,80,Ben,Moderate,Low,Triangular,Tired,15,5-19,Medium,1.8624253351861033,32,6/06/2020,Dark,58
Baby cut,60,Ben,Moderate,Low,Pear,Serious,15,30-39,Short,1.7890192738168942,69,6/06/2020,Light,46
Bald,50,Ben,Moderate,Moderate,Square,Hurried,10,30-39,Medium,1.6296804851405258,70,6/06/2020,Light,22
Fade,80,Tom,Moderate,Moderate,Pear,Serious,10,60-69,Medium,1.8684158853298096,79,6/06/2020,Light,45
Fade,80,Leo,Moderate,Loud,Oval,Relaxed,20,30-39,Medium,1.7832034714530889,72,6/06/2020,Dark,51
Afro,70,Ben,Moderate,Low,Round,Serious,10,40-49,Long,1.8102733480118396,73,6/06/2020,Light,45
Bald,50,Leo,Moderate,Moderate,Pear,Worried,10,40-49,Medium,1.6873810868359351,73,6/06/2020,Dark,37
Fade,80,Tom,Moderate,Moderate,Square,Hurried,10,60-69,Medium,1.7382135958985863,77,6/06/2020,Dark,37
